120322-bin51|PROKKA_MOD_01416	3.1.-.-
120322-bin51|PROKKA_MOD_01417	2.1.1.193
120322-bin51|PROKKA_MOD_01421	3.4.21.92
120322-bin51|PROKKA_MOD_01422	5.3.1.6
120322-bin51|PROKKA_MOD_01428	4.1.3.36
120322-bin51|PROKKA_MOD_01429	2.1.2.-
120322-bin51|PROKKA_MOD_01431	3.4.24.-
120322-bin51|PROKKA_MOD_01434	1.1.1.18
120322-bin51|PROKKA_MOD_01441	2.2.1.9
120322-bin51|PROKKA_MOD_01444	3.4.21.50
120322-bin51|PROKKA_MOD_01446	3.1.6.1
120322-bin51|PROKKA_MOD_01447	3.1.6.1
120322-bin51|PROKKA_MOD_01448	3.1.6.6
120322-bin51|PROKKA_MOD_01449	3.1.6.1
120322-bin51|PROKKA_MOD_01467	3.1.6.1
120322-bin51|PROKKA_MOD_01468	3.1.6.6
120322-bin51|PROKKA_MOD_01469	3.1.4.55
120322-bin51|PROKKA_MOD_01470	3.2.1.80
120322-bin51|PROKKA_MOD_01471	3.1.6.6
120322-bin51|PROKKA_MOD_01472	3.1.1.1
120322-bin51|PROKKA_MOD_01474	3.1.6.1
120322-bin51|PROKKA_MOD_01476	3.1.1.1
120322-bin51|PROKKA_MOD_01483	5.3.1.14
120322-bin51|PROKKA_MOD_01486	1.1.99.-
120322-bin51|PROKKA_MOD_01493	3.-.-.-
120322-bin51|PROKKA_MOD_01498	1.3.99.22
120322-bin51|PROKKA_MOD_01503	3.6.4.13
120322-bin51|PROKKA_MOD_01505	2.1.1.34
120322-bin51|PROKKA_MOD_01510	2.1.1.199
120322-bin51|PROKKA_MOD_01513	3.1.-.-
120322-bin51|PROKKA_MOD_01514	2.5.1.90
120322-bin51|PROKKA_MOD_01521	3.1.6.1
120322-bin51|PROKKA_MOD_01522	6.3.5.-
120322-bin51|PROKKA_MOD_01523	6.3.5.-
120322-bin51|PROKKA_MOD_01525	6.3.5.-
120322-bin51|PROKKA_MOD_01526	2.7.13.3
120322-bin51|PROKKA_MOD_01528	3.4.23.36
120322-bin51|PROKKA_MOD_01529	2.7.1.8
120322-bin51|PROKKA_MOD_01530	3.6.1.22
120322-bin51|PROKKA_MOD_01531	3.6.4.13
120322-bin51|PROKKA_MOD_01537	3.6.4.13
120322-bin51|PROKKA_MOD_01542	2.3.1.-
120322-bin51|PROKKA_MOD_01543	2.3.1.180
120322-bin51|PROKKA_MOD_01548	2.2.1.1
120322-bin51|PROKKA_MOD_01551	2.4.2.10
120322-bin51|PROKKA_MOD_01553	2.6.1.85
120322-bin51|PROKKA_MOD_01554	2.6.1.42
120322-bin51|PROKKA_MOD_01555	2.5.1.15
120322-bin51|PROKKA_MOD_01556	4.1.2.25
120322-bin51|PROKKA_MOD_01557	2.7.6.3
120322-bin51|PROKKA_MOD_01561	2.1.1.13
120322-bin51|PROKKA_MOD_01562	5.2.1.8
120322-bin51|PROKKA_MOD_01564	2.7.13.3
120322-bin51|PROKKA_MOD_01570	3.4.21.53
120322-bin51|PROKKA_MOD_01574	3.1.6.1
120322-bin51|PROKKA_MOD_01577	5.4.4.2
120322-bin51|PROKKA_MOD_01578	3.6.4.12
120322-bin51|PROKKA_MOD_01582	2.3.1.-
120322-bin51|PROKKA_MOD_01584	4.1.3.27
120322-bin51|PROKKA_MOD_01586	3.1.6.1
120322-bin51|PROKKA_MOD_01587	3.1.6.1
120322-bin51|PROKKA_MOD_01588	3.2.1.165
120322-bin51|PROKKA_MOD_01589	3.1.1.1
120322-bin51|PROKKA_MOD_01590	3.1.6.1
120322-bin51|PROKKA_MOD_01591	3.1.6.1
120322-bin51|PROKKA_MOD_01596	5.4.2.1
120322-bin51|PROKKA_MOD_01598	6.1.1.5
120322-bin51|PROKKA_MOD_01601	3.1.6.1
120322-bin51|PROKKA_MOD_01604	3.1.6.1
120322-bin51|PROKKA_MOD_01608	2.7.7.6
120322-bin51|PROKKA_MOD_01612	3.4.11.18
120322-bin51|PROKKA_MOD_01621	3.2.1.52
120322-bin51|PROKKA_MOD_01624	2.7.13.3
120322-bin51|PROKKA_MOD_01625	3.2.1.52
120322-bin51|PROKKA_MOD_01627	2.7.1.-
120322-bin51|PROKKA_MOD_01630	3.1.11.6
120322-bin51|PROKKA_MOD_01633	3.6.1.13
120322-bin51|PROKKA_MOD_01634	6.1.1.7
120322-bin51|PROKKA_MOD_01635	3.1.1.31
120322-bin51|PROKKA_MOD_01636	5.99.1.2
120322-bin51|PROKKA_MOD_01648	4.2.99.20
120322-bin51|PROKKA_MOD_01649	5.2.1.8
120322-bin51|PROKKA_MOD_01651	2.7.7.7
120322-bin51|PROKKA_MOD_01653	1.8.4.12
120322-bin51|PROKKA_MOD_01654	3.1.3.1
120322-bin51|PROKKA_MOD_01657	3.1.6.1
120322-bin51|PROKKA_MOD_01658	1.11.1.5
120322-bin51|PROKKA_MOD_01659	1.1.1.85
120322-bin51|PROKKA_MOD_01661	2.7.8.13
120322-bin51|PROKKA_MOD_01662	6.3.2.10
120322-bin51|PROKKA_MOD_01663	6.3.2.7
120322-bin51|PROKKA_MOD_01666	2.1.1.199
120322-bin51|PROKKA_MOD_01668	5.2.1.8
120322-bin51|PROKKA_MOD_01673	2.4.99.17
120322-bin51|PROKKA_MOD_01676	4.1.1.32
120322-bin51|PROKKA_MOD_01677	5.99.1.3
120322-bin51|PROKKA_MOD_01684	2.7.10.-
120322-bin51|PROKKA_MOD_01699	1.17.4.1
120322-bin51|PROKKA_MOD_01700	1.17.4.1
120322-bin51|PROKKA_MOD_01704	6.3.3.1
120322-bin51|PROKKA_MOD_01706	2.3.1.-
120322-bin51|PROKKA_MOD_01707	2.7.4.25
120322-bin51|PROKKA_MOD_01710	6.1.1.17
120322-bin51|PROKKA_MOD_01712	4.2.1.51
120322-bin51|PROKKA_MOD_01714	4.2.1.9
120322-bin51|PROKKA_MOD_01715	5.3.1.9
120322-bin51|PROKKA_MOD_01718	2.1.1.198
120322-bin51|PROKKA_MOD_01719	1.6.1.2
120322-bin51|PROKKA_MOD_01721	4.1.2.13
120322-bin51|PROKKA_MOD_01723	2.7.7.3
120322-bin51|PROKKA_MOD_01724	2.7.8.5
120322-bin51|PROKKA_MOD_01725	3.1.3.27
120322-bin51|PROKKA_MOD_01734	1.2.1.38
120322-bin51|PROKKA_MOD_01736	2.7.2.8
120322-bin51|PROKKA_MOD_01737	2.6.1.11
120322-bin51|PROKKA_MOD_01738	2.1.3.3
120322-bin51|PROKKA_MOD_01739	1.2.1.41
120322-bin51|PROKKA_MOD_01740	2.1.1.-
120322-bin51|PROKKA_MOD_01742	2.1.1.164
120322-bin51|PROKKA_MOD_01749	4.2.1.135
120322-bin51|PROKKA_MOD_01750	2.6.1.-
120322-bin51|PROKKA_MOD_01759	6.3.5.-
120322-bin51|PROKKA_MOD_01760	2.4.2.9
120322-bin51|PROKKA_MOD_01761	2.4.2.1
120322-bin51|PROKKA_MOD_01762	2.4.2.2
120322-bin51|PROKKA_MOD_01763	4.1.2.4
120322-bin51|PROKKA_MOD_01764	3.1.6.6
120322-bin51|PROKKA_MOD_01765	3.1.6.6
120322-bin51|PROKKA_MOD_01767	3.1.6.1
120322-bin51|PROKKA_MOD_01769	5.4.99.23
120322-bin51|PROKKA_MOD_01770	1.1.1.313
120322-bin51|PROKKA_MOD_01779	2.7.1.90
120322-bin51|PROKKA_MOD_01780	4.3.2.2
120322-bin51|PROKKA_MOD_01786	3.4.11.-
120322-bin51|PROKKA_MOD_01791	3.1.3.48
120322-bin51|PROKKA_MOD_01793	6.3.4.13
120322-bin51|PROKKA_MOD_01795	2.4.1.18
120322-bin51|PROKKA_MOD_01801	2.7.1.17
120322-bin51|PROKKA_MOD_01802	5.3.1.5
120322-bin51|PROKKA_MOD_01805	1.8.4.11
120322-bin51|PROKKA_MOD_01813	3.6.1.55
120322-bin51|PROKKA_MOD_01822	2.7.4.9
120322-bin51|PROKKA_MOD_01835	5.4.99.12
120322-bin51|PROKKA_MOD_01837	6.4.1.2
120322-bin51|PROKKA_MOD_01838	6.3.2.17
120322-bin51|PROKKA_MOD_01839	2.7.10.-
120322-bin51|PROKKA_MOD_01845	4.2.1.10
120322-bin51|PROKKA_MOD_01847	2.7.7.80
120322-bin51|PROKKA_MOD_01866	3.1.6.1
120322-bin51|PROKKA_MOD_01869	1.8.1.4
120322-bin51|PROKKA_MOD_01872	2.4.-.-
120322-bin51|PROKKA_MOD_01873	2.4.1.293
120322-bin51|PROKKA_MOD_01874	2.3.1.79
120322-bin51|PROKKA_MOD_01882	6.3.5.5
120322-bin51|PROKKA_MOD_01885	1.1.1.23
120322-bin51|PROKKA_MOD_01887	6.3.5.2
120322-bin51|PROKKA_MOD_01891	2.1.1.177
120322-bin51|PROKKA_MOD_01894	2.7.8.-
120322-bin51|PROKKA_MOD_01896	3.1.6.1
120322-bin51|PROKKA_MOD_01897	3.1.6.1
120322-bin51|PROKKA_MOD_01904	3.1.6.1
120322-bin51|PROKKA_MOD_01906	3.1.6.1
120322-bin51|PROKKA_MOD_01907	3.1.6.1
120322-bin51|PROKKA_MOD_01909	3.6.4.-
120322-bin51|PROKKA_MOD_01910	3.1.26.3
120322-bin51|PROKKA_MOD_01914	3.6.3.27
120322-bin51|PROKKA_MOD_01919	2.6.99.2
120322-bin51|PROKKA_MOD_01926	3.6.1.1
120322-bin51|PROKKA_MOD_01928	3.5.2.6
120322-bin51|PROKKA_MOD_01929	6.1.1.9
120322-bin51|PROKKA_MOD_01931	5.3.1.16
120322-bin51|PROKKA_MOD_01932	1.-.-.-
120322-bin51|PROKKA_MOD_01934	3.6.3.-
120322-bin51|PROKKA_MOD_01937	2.6.1.98
120322-bin51|PROKKA_MOD_01940	3.1.6.1
120322-bin51|PROKKA_MOD_01945	3.6.4.-
120322-bin51|PROKKA_MOD_01946	1.-.-.-
120322-bin51|PROKKA_MOD_01957	3.4.24.70
120322-bin51|PROKKA_MOD_01959	2.7.7.7
120322-bin51|PROKKA_MOD_01961	3.1.-.-
120322-bin51|PROKKA_MOD_01965	2.5.1.16
120322-bin51|PROKKA_MOD_01966	5.4.99.23
120322-bin51|PROKKA_MOD_01967	1.14.13.50
120322-bin51|PROKKA_MOD_01979	3.1.-.-
120322-bin51|PROKKA_MOD_01981	3.1.13.1
120322-bin51|PROKKA_MOD_01996	3.1.6.1
120322-bin51|PROKKA_MOD_01999	2.8.1.7
120322-bin51|PROKKA_MOD_02001	1.6.5.5
120322-bin51|PROKKA_MOD_02003	2.1.1.77
120322-bin51|PROKKA_MOD_02017	3.1.6.1
120322-bin51|PROKKA_MOD_02022	2.6.1.-
120322-bin51|PROKKA_MOD_02027	6.3.2.9
120322-bin51|PROKKA_MOD_02032	6.3.4.18
120322-bin51|PROKKA_MOD_02033	5.4.99.18
120322-bin51|PROKKA_MOD_02037	2.4.1.-
120322-bin51|PROKKA_MOD_02040	2.7.13.3
120322-bin51|PROKKA_MOD_02042	2.7.13.3
120322-bin51|PROKKA_MOD_02043	4.1.1.11
120322-bin51|PROKKA_MOD_02044	2.7.1.23
120322-bin51|PROKKA_MOD_02049	2.5.1.19
120322-bin51|PROKKA_MOD_02050	1.3.1.43
120322-bin51|PROKKA_MOD_02060	2.-.-.-
120322-bin51|PROKKA_MOD_02061	2.5.1.47
120322-bin51|PROKKA_MOD_02063	3.5.4.33
120322-bin51|PROKKA_MOD_02064	1.15.1.1
120322-bin51|PROKKA_MOD_02065	2.1.1.181
120322-bin51|PROKKA_MOD_02068	3.4.21.-
120322-bin51|PROKKA_MOD_02078	2.4.2.19
120322-bin51|PROKKA_MOD_02080	3.5.1.100
120322-bin51|PROKKA_MOD_02085	2.7.1.24
120322-bin51|PROKKA_MOD_02089	2.1.1.171
120322-bin51|PROKKA_MOD_02091	1.8.-.-
120322-bin51|PROKKA_MOD_02106	2.2.1.9
120322-bin51|PROKKA_MOD_02107	4.2.1.2
120322-bin51|PROKKA_MOD_02110	2.7.13.3
120322-bin51|PROKKA_MOD_02111	2.1.1.80
120322-bin51|PROKKA_MOD_02116	2.4.1.57
120322-bin51|PROKKA_MOD_02119	2.4.1.11
120322-bin51|PROKKA_MOD_02120	2.4.1.57
120322-bin51|PROKKA_MOD_02122	3.6.3.-
120322-bin51|PROKKA_MOD_02123	1.1.1.292
120322-bin51|PROKKA_MOD_02125	2.-.-.-
120322-bin51|PROKKA_MOD_02126	6.1.1.11
120322-bin51|PROKKA_MOD_02128	6.1.1.15
120322-bin51|PROKKA_MOD_02135	3.1.-.-
120322-bin51|PROKKA_MOD_02140	1.8.1.8
120322-bin51|PROKKA_MOD_02143	2.7.13.3
120322-bin51|PROKKA_MOD_02144	1.-.-.-
120322-bin51|PROKKA_MOD_02145	3.1.3.48
120322-bin51|PROKKA_MOD_02148	3.5.2.3
120322-bin51|PROKKA_MOD_02152	5.3.1.25
120322-bin51|PROKKA_MOD_02155	2.7.11.1
120322-bin51|PROKKA_MOD_02160	3.1.-.-
120322-bin51|PROKKA_MOD_02163	2.7.13.3
120322-bin51|PROKKA_MOD_02164	2.5.1.7
120322-bin51|PROKKA_MOD_02170	3.1.3.5
120322-bin51|PROKKA_MOD_02171	3.1.2.23
120322-bin51|PROKKA_MOD_02172	2.2.1.2
120322-bin51|PROKKA_MOD_02174	3.4.-.-
120322-bin51|PROKKA_MOD_02175	3.1.1.61
120322-bin51|PROKKA_MOD_02178	5.1.3.2
120322-bin51|PROKKA_MOD_02179	2.3.1.18
120322-bin51|PROKKA_MOD_02180	2.4.1.290
120322-bin51|PROKKA_MOD_02184	2.3.1.180
120322-bin51|PROKKA_MOD_02185	3.8.1.5
120322-bin51|PROKKA_MOD_02186	3.5.1.5
120322-bin51|PROKKA_MOD_02187	3.5.1.5
120322-bin51|PROKKA_MOD_02189	3.6.3.-
120322-bin51|PROKKA_MOD_02191	3.4.21.92
120322-bin51|PROKKA_MOD_02203	2.1.2.1
120322-bin51|PROKKA_MOD_02211	3.6.3.4
120322-bin51|PROKKA_MOD_02222	5.4.3.2
120322-bin51|PROKKA_MOD_02230	1.6.1.2
120322-bin51|PROKKA_MOD_02231	1.6.1.2
120322-bin51|PROKKA_MOD_02232	1.6.1.2
120322-bin51|PROKKA_MOD_02235	2.1.1.-
120322-bin51|PROKKA_MOD_02242	3.6.3.-
120322-bin51|PROKKA_MOD_02245	2.4.1.57
120322-bin51|PROKKA_MOD_02248	2.7.7.33
120322-bin51|PROKKA_MOD_02249	4.2.1.46
120322-bin51|PROKKA_MOD_02250	1.1.1.22
120322-bin51|PROKKA_MOD_02252	3.1.6.1
120322-bin51|PROKKA_MOD_02253	3.1.6.1
120322-bin51|PROKKA_MOD_02264	3.6.4.-
120322-bin51|PROKKA_MOD_02269	2.3.1.-
120322-bin51|PROKKA_MOD_02274	2.1.2.11
120322-bin51|PROKKA_MOD_02275	1.1.1.94
120322-bin51|PROKKA_MOD_02283	2.4.1.250
120322-bin51|PROKKA_MOD_02285	2.4.1.250
120322-bin51|PROKKA_MOD_02287	2.3.1.79
120322-bin51|PROKKA_MOD_02290	2.5.1.48
120322-bin51|PROKKA_MOD_02299	6.1.1.14
120322-bin51|PROKKA_MOD_02301	3.1.3.1
120322-bin51|PROKKA_MOD_02307	2.4.1.293
120322-bin51|PROKKA_MOD_02314	1.1.3.-
120322-bin51|PROKKA_MOD_02315	2.4.1.1
120322-bin51|PROKKA_MOD_02316	4.2.1.53
120322-bin51|PROKKA_MOD_02317	3.4.24.-
120322-bin51|PROKKA_MOD_02319	5.2.1.8
120322-bin51|PROKKA_MOD_02320	3.2.1.177
120322-bin51|PROKKA_MOD_02324	3.6.3.4
120322-bin51|PROKKA_MOD_02325	2.1.1.193
120322-bin51|PROKKA_MOD_02326	3.6.4.13
120322-bin51|PROKKA_MOD_02330	6.3.4.13
120322-bin51|PROKKA_MOD_02337	4.6.1.12
120322-bin51|PROKKA_MOD_02338	2.7.4.6
120322-bin51|PROKKA_MOD_02339	4.3.2.3
120322-bin51|PROKKA_MOD_02351	3.1.-.-
120322-bin51|PROKKA_MOD_02353	5.3.1.28
120322-bin51|PROKKA_MOD_02356	2.7.1.92
120322-bin51|PROKKA_MOD_02362	3.1.6.6
120322-bin51|PROKKA_MOD_02367	2.7.13.3
120322-bin51|PROKKA_MOD_02370	2.6.1.66
120322-bin51|PROKKA_MOD_02376	3.1.6.1
120322-bin51|PROKKA_MOD_02379	3.6.4.13
120322-bin51|PROKKA_MOD_02381	2.4.-.-
120322-bin51|PROKKA_MOD_02385	2.4.1.57
120322-bin51|PROKKA_MOD_02389	2.7.13.3
120322-bin51|PROKKA_MOD_02393	2.4.-.-
120322-bin51|PROKKA_MOD_02394	2.4.1.57
120322-bin51|PROKKA_MOD_02397	5.1.3.2
120322-bin51|PROKKA_MOD_02399	3.6.1.8
120322-bin51|PROKKA_MOD_02401	2.7.1.107
120322-bin51|PROKKA_MOD_02405	2.7.13.3
120322-bin51|PROKKA_MOD_02414	1.1.1.18
120322-bin51|PROKKA_MOD_02415	3.1.6.1
120322-bin51|PROKKA_MOD_02417	4.2.1.46
120322-bin51|PROKKA_MOD_02420	2.-.-.-
120322-bin51|PROKKA_MOD_02424	2.1.1.79
120322-bin51|PROKKA_MOD_02431	2.3.1.29
120322-bin51|PROKKA_MOD_02432	2.4.1.-
120322-bin51|PROKKA_MOD_02436	2.4.1.284
120322-bin51|PROKKA_MOD_02437	2.7.10.-
120322-bin51|PROKKA_MOD_02440	2.7.10.-
120322-bin51|PROKKA_MOD_02442	6.3.2.-
120322-bin51|PROKKA_MOD_02445	2.7.8.33
120322-bin51|PROKKA_MOD_02447	4.2.1.59
120322-bin51|PROKKA_MOD_02448	1.3.1.10
120322-bin51|PROKKA_MOD_02459	2.1.1.170
120322-bin51|PROKKA_MOD_02461	2.1.1.13
120322-bin51|PROKKA_MOD_02462	1.1.1.312
120322-bin51|PROKKA_MOD_02464	2.4.1.11
120322-bin51|PROKKA_MOD_02465	2.4.1.187
120322-bin51|PROKKA_MOD_02470	2.1.1.-
120322-bin51|PROKKA_MOD_02472	3.1.-.-
120322-bin51|PROKKA_MOD_02489	3.6.4.13
120322-bin51|PROKKA_MOD_02494	1.-.-.-
120322-bin51|PROKKA_MOD_02498	1.-.-.-
120322-bin51|PROKKA_MOD_02499	2.4.1.11
120322-bin51|PROKKA_MOD_02505	1.1.1.320
120322-bin51|PROKKA_MOD_02506	3.1.22.4
120322-bin51|PROKKA_MOD_02507	1.1.1.310
120322-bin51|PROKKA_MOD_02508	5.3.1.12
120322-bin51|PROKKA_MOD_02509	2.8.1.-
120322-bin51|PROKKA_MOD_02524	2.4.1.21
120322-bin51|PROKKA_MOD_02526	2.8.1.-
120322-bin51|PROKKA_MOD_02530	3.1.6.1
120322-bin51|PROKKA_MOD_02534	2.3.1.29
120322-bin51|PROKKA_MOD_02535	2.4.1.57
120322-bin51|PROKKA_MOD_02538	2.4.1.-
120322-bin51|PROKKA_MOD_02541	2.7.1.33
120322-bin51|PROKKA_MOD_02550	5.99.1.3
120322-bin51|PROKKA_MOD_02551	2.8.1.-
120322-bin51|PROKKA_MOD_02558	2.7.13.3
120322-bin51|PROKKA_MOD_02559	5.3.1.22
120322-bin51|PROKKA_MOD_02562	5.1.3.-
120322-bin51|PROKKA_MOD_02563	5.3.1.25
120322-bin51|PROKKA_MOD_02564	2.1.1.64
120322-bin51|PROKKA_MOD_02566	5.1.3.20
120322-bin51|PROKKA_MOD_02571	3.6.3.-
120322-bin51|PROKKA_MOD_02575	3.1.6.1
120322-bin51|PROKKA_MOD_02581	3.1.3.25
120322-bin51|PROKKA_MOD_02585	2.3.1.79
120322-bin51|PROKKA_MOD_02592	2.4.1.-
120322-bin51|PROKKA_MOD_02593	3.1.6.1
120322-bin51|PROKKA_MOD_02595	1.1.1.-
120322-bin51|PROKKA_MOD_02596	1.1.1.310
120322-bin51|PROKKA_MOD_02597	3.1.-.-
120322-bin51|PROKKA_MOD_02599	6.3.4.5
120322-bin51|PROKKA_MOD_02607	5.1.3.13
120322-bin51|PROKKA_MOD_02608	4.2.1.45
120322-bin51|PROKKA_MOD_02610	4.2.1.59
120322-bin51|PROKKA_MOD_02611	1.3.1.9
120322-bin51|PROKKA_MOD_02612	3.1.-.-
120322-bin51|PROKKA_MOD_02623	3.4.21.-
120322-bin51|PROKKA_MOD_02627	2.7.1.39
120322-bin51|PROKKA_MOD_02630	3.6.3.4
120322-bin51|PROKKA_MOD_02634	2.4.1.-
120322-bin51|PROKKA_MOD_02640	1.1.1.37
120322-bin51|PROKKA_MOD_02648	3.1.6.6
120322-bin51|PROKKA_MOD_02651	1.2.1.11
120322-bin51|PROKKA_MOD_02671	3.1.6.1
120322-bin51|PROKKA_MOD_02676	2.7.8.31
120322-bin51|PROKKA_MOD_02680	3.1.3.25
120322-bin51|PROKKA_MOD_02683	2.5.1.75
120322-bin51|PROKKA_MOD_02688	5.2.1.8
120322-bin51|PROKKA_MOD_02708	6.3.4.5
120322-bin51|PROKKA_MOD_02709	3.5.1.5
120322-bin51|PROKKA_MOD_02710	3.5.1.5
120322-bin51|PROKKA_MOD_02725	2.3.1.179
120322-bin51|PROKKA_MOD_02726	1.1.1.100
120322-bin51|PROKKA_MOD_02727	6.3.1.2
120322-bin51|PROKKA_MOD_02748	3.1.1.1
120322-bin51|PROKKA_MOD_02750	5.3.3.2
120322-bin51|PROKKA_MOD_02753	2.7.13.3
120322-bin51|PROKKA_MOD_02754	3.5.1.5
120322-bin51|PROKKA_MOD_02764	1.8.1.8
120322-bin51|PROKKA_MOD_02780	2.7.7.33
120322-bin51|PROKKA_MOD_02800	3.6.1.40
120322-bin51|PROKKA_MOD_02812	5.2.1.8
120322-bin51|PROKKA_MOD_02816	2.4.-.-
120322-bin51|PROKKA_MOD_02823	3.4.23.36
120322-bin51|PROKKA_MOD_02838	3.6.3.3
120322-bin51|PROKKA_MOD_02843	5.1.3.2
120322-bin51|PROKKA_MOD_02845	2.7.11.1
120322-bin51|PROKKA_MOD_02853	3.1.6.1
120322-bin51|PROKKA_MOD_02870	3.1.1.1
120322-bin51|PROKKA_MOD_02871	3.6.3.-
120322-bin51|PROKKA_MOD_02873	6.3.1.2
120322-bin51|PROKKA_MOD_02890	5.1.3.3
120322-bin51|PROKKA_MOD_02892	5.1.3.3
120322-bin51|PROKKA_MOD_02899	4.2.1.46
120322-bin51|PROKKA_MOD_02904	3.6.4.-
120322-bin51|PROKKA_MOD_02918	2.3.1.57
120322-bin51|PROKKA_MOD_02927	3.6.1.1
120322-bin51|PROKKA_MOD_02936	3.1.-.-
120322-bin51|PROKKA_MOD_02941	2.7.11.1
120322-bin51|PROKKA_MOD_02943	3.6.1.1
120322-bin51|PROKKA_MOD_02945	3.6.1.1
120322-bin51|PROKKA_MOD_02959	2.6.1.42
120322-bin51|PROKKA_MOD_02976	3.6.3.-
120322-bin51|PROKKA_MOD_02977	3.4.11.2
120322-bin65|PROKKA_MOD_00001	1.17.4.1
120322-bin65|PROKKA_MOD_00002	1.17.4.1
120322-bin65|PROKKA_MOD_00003	1.-.-.-
120322-bin65|PROKKA_MOD_00005	2.1.1.198
120322-bin65|PROKKA_MOD_00006	6.1.1.10
120322-bin65|PROKKA_MOD_00007	3.1.21.-
120322-bin65|PROKKA_MOD_00008	2.1.1.182
120322-bin65|PROKKA_MOD_00009	2.7.1.148
120322-bin65|PROKKA_MOD_00013	2.7.6.1
120322-bin65|PROKKA_MOD_00017	3.1.1.29
120322-bin65|PROKKA_MOD_00018	3.6.4.-
120322-bin65|PROKKA_MOD_00019	3.6.1.8
120322-bin65|PROKKA_MOD_00020	6.1.1.21
120322-bin65|PROKKA_MOD_00021	4.2.1.11
120322-bin65|PROKKA_MOD_00024	3.4.21.-
120322-bin65|PROKKA_MOD_00025	1.6.99.-
120322-bin65|PROKKA_MOD_00027	3.4.24.-
120322-bin65|PROKKA_MOD_00029	4.3.1.19
120322-bin65|PROKKA_MOD_00034	2.5.1.68
120322-bin65|PROKKA_MOD_00036	4.2.1.2
120322-bin65|PROKKA_MOD_00037	4.2.1.1
120322-bin65|PROKKA_MOD_00040	3.1.11.6
120322-bin65|PROKKA_MOD_00041	1.17.1.2
120322-bin65|PROKKA_MOD_00042	4.1.2.13
120322-bin65|PROKKA_MOD_00043	3.1.3.11
120322-bin65|PROKKA_MOD_00047	5.4.99.12
120322-bin65|PROKKA_MOD_00049	2.7.7.6
120322-bin65|PROKKA_MOD_00053	2.7.4.3
120322-bin65|PROKKA_MOD_00080	3.6.3.-
120322-bin65|PROKKA_MOD_00091	2.7.7.6
120322-bin65|PROKKA_MOD_00092	2.7.7.6
120322-bin65|PROKKA_MOD_00096	5.4.2.1
120322-bin65|PROKKA_MOD_00097	3.5.1.-
120322-bin65|PROKKA_MOD_00098	2.1.1.185
120322-bin65|PROKKA_MOD_00099	2.7.7.7
120322-bin65|PROKKA_MOD_00102	3.6.1.27
120322-bin65|PROKKA_MOD_00104	3.1.3.-
120322-bin65|PROKKA_MOD_00105	2.1.1.220
120322-bin65|PROKKA_MOD_00106	5.2.1.8
120322-bin65|PROKKA_MOD_00112	2.3.1.-
120322-bin65|PROKKA_MOD_00113	3.1.4.46
120322-bin65|PROKKA_MOD_00114	1.3.1.10
120322-bin65|PROKKA_MOD_00116	2.4.2.18
120322-bin65|PROKKA_MOD_00117	1.9.3.1
120322-bin65|PROKKA_MOD_00119	1.20.9.1
120322-bin65|PROKKA_MOD_00122	1.9.3.1
120322-bin65|PROKKA_MOD_00123	1.9.3.1
120322-bin65|PROKKA_MOD_00124	1.9.3.1
120322-bin65|PROKKA_MOD_00127	1.3.5.2
120322-bin65|PROKKA_MOD_00129	1.1.1.23
120322-bin65|PROKKA_MOD_00130	1.5.1.36
120322-bin65|PROKKA_MOD_00131	2.7.7.7
120322-bin65|PROKKA_MOD_00133	5.4.2.10
120322-bin65|PROKKA_MOD_00134	2.7.1.33
120322-bin65|PROKKA_MOD_00135	2.6.1.16
120322-bin65|PROKKA_MOD_00136	2.7.8.7
120322-bin65|PROKKA_MOD_00137	5.1.1.1
120322-bin65|PROKKA_MOD_00148	3.6.3.-
120322-bin65|PROKKA_MOD_00151	1.1.1.205
120322-bin65|PROKKA_MOD_00152	1.-.-.-
120322-bin65|PROKKA_MOD_00155	6.3.5.2
120322-bin65|PROKKA_MOD_00157	5.3.1.5
120322-bin65|PROKKA_MOD_00158	1.1.1.107
120322-bin65|PROKKA_MOD_00159	2.7.1.5
120322-bin65|PROKKA_MOD_00160	1.1.2.3
120322-bin65|PROKKA_MOD_00161	3.6.3.17
120322-bin65|PROKKA_MOD_00165	5.1.3.-
120322-bin65|PROKKA_MOD_00168	1.2.1.19
120322-bin65|PROKKA_MOD_00170	3.6.3.31
120322-bin65|PROKKA_MOD_00171	3.6.3.31
120322-bin65|PROKKA_MOD_00174	5.4.3.8
120322-bin65|PROKKA_MOD_00180	3.6.3.14
120322-bin65|PROKKA_MOD_00182	3.6.3.14
120322-bin65|PROKKA_MOD_00185	2.1.1.63
120322-bin65|PROKKA_MOD_00189	1.4.1.1
120322-bin65|PROKKA_MOD_00191	2.6.1.19
120322-bin65|PROKKA_MOD_00192	1.14.19.-
120322-bin65|PROKKA_MOD_00193	3.-.-.-
120322-bin65|PROKKA_MOD_00197	2.3.1.41
120322-bin65|PROKKA_MOD_00199	2.3.1.180
120322-bin65|PROKKA_MOD_00200	2.3.1.39
120322-bin65|PROKKA_MOD_00202	1.2.4.1
120322-bin65|PROKKA_MOD_00209	3.4.21.88
120322-bin65|PROKKA_MOD_00211	2.6.1.9
120322-bin65|PROKKA_MOD_00212	4.2.1.19
120322-bin65|PROKKA_MOD_00213	2.4.2.-
120322-bin65|PROKKA_MOD_00214	5.3.1.16
120322-bin65|PROKKA_MOD_00218	6.5.1.2
