120322-bin51|PROKKA_MOD_00768	PF01182
120322-bin51|PROKKA_MOD_00770	PF02585
120322-bin51|PROKKA_MOD_00771	PF01408
120322-bin51|PROKKA_MOD_00772	PF01408
120322-bin51|PROKKA_MOD_00773	PF01261
120322-bin51|PROKKA_MOD_00776	PF01769
120322-bin51|PROKKA_MOD_00778	PF00293
120322-bin51|PROKKA_MOD_00779	PF01098
120322-bin51|PROKKA_MOD_00780	PF10150
120322-bin51|PROKKA_MOD_00781	PF02595
120322-bin51|PROKKA_MOD_00782	PF09835
120322-bin51|PROKKA_MOD_00783	PF07075
120322-bin51|PROKKA_MOD_00784	PF13517
120322-bin51|PROKKA_MOD_00786	PF13365
120322-bin51|PROKKA_MOD_00788	PF01243
120322-bin51|PROKKA_MOD_00789	PF07992
120322-bin51|PROKKA_MOD_00791	PF01026
120322-bin51|PROKKA_MOD_00794	PF00793
120322-bin51|PROKKA_MOD_00795	PF03471
120322-bin51|PROKKA_MOD_00796	PF00155
120322-bin51|PROKKA_MOD_00797	PF04321
120322-bin51|PROKKA_MOD_00800	PF07977
120322-bin51|PROKKA_MOD_00801	PF09844
120322-bin51|PROKKA_MOD_00802	PF07733
120322-bin51|PROKKA_MOD_00803	PF09721
120322-bin51|PROKKA_MOD_00805	PF02463
120322-bin51|PROKKA_MOD_00806	PF03641
120322-bin51|PROKKA_MOD_00808	PF01380
120322-bin51|PROKKA_MOD_00809	PF01694
120322-bin51|PROKKA_MOD_00812	PF00310
120322-bin51|PROKKA_MOD_00813	PF01545
120322-bin51|PROKKA_MOD_00814	PF04379
120322-bin51|PROKKA_MOD_00815	PF00753
120322-bin51|PROKKA_MOD_00816	PF00009
120322-bin51|PROKKA_MOD_00818	PF13509
120322-bin51|PROKKA_MOD_00820	PF00206
120322-bin51|PROKKA_MOD_00821	PF03023
120322-bin51|PROKKA_MOD_00822	PF01515
120322-bin51|PROKKA_MOD_00823	PF13500
120322-bin51|PROKKA_MOD_00824	PF02609
120322-bin51|PROKKA_MOD_00825	PF13292
120322-bin51|PROKKA_MOD_00829	PF03629
120322-bin51|PROKKA_MOD_00831	PF05016
120322-bin51|PROKKA_MOD_00832	PF04365
120322-bin51|PROKKA_MOD_00835	PF02604
120322-bin51|PROKKA_MOD_00836	PF06769
120322-bin51|PROKKA_MOD_00837	PF13692
120322-bin51|PROKKA_MOD_00838	PF00437
120322-bin51|PROKKA_MOD_00839	PF00701
120322-bin51|PROKKA_MOD_00840	PF05173
120322-bin51|PROKKA_MOD_00841	PF01330
120322-bin51|PROKKA_MOD_00843	PF08281
120322-bin51|PROKKA_MOD_00844	PF07021
120322-bin51|PROKKA_MOD_00845	PF00561
120322-bin51|PROKKA_MOD_00846	PF13793
120322-bin51|PROKKA_MOD_00847	PF04613
120322-bin51|PROKKA_MOD_00848	PF03938
120322-bin51|PROKKA_MOD_00849	PF01103
120322-bin51|PROKKA_MOD_00850	PF03796
120322-bin51|PROKKA_MOD_00851	PF03948
120322-bin51|PROKKA_MOD_00852	PF00436
120322-bin51|PROKKA_MOD_00853	PF01250
120322-bin51|PROKKA_MOD_00854	PF01195
120322-bin51|PROKKA_MOD_00855	PF14693
120322-bin51|PROKKA_MOD_00857	PF02784
120322-bin51|PROKKA_MOD_00858	PF01597
120322-bin51|PROKKA_MOD_00859	PF08308
120322-bin51|PROKKA_MOD_00860	PF01595
120322-bin51|PROKKA_MOD_00861	PF00490
120322-bin51|PROKKA_MOD_00862	PF01406
120322-bin51|PROKKA_MOD_00863	PF00149
120322-bin51|PROKKA_MOD_00864	PF09335
120322-bin51|PROKKA_MOD_00865	PF01148
120322-bin51|PROKKA_MOD_00866	PF01066
120322-bin51|PROKKA_MOD_00867	PF08450
120322-bin51|PROKKA_MOD_00869	PF00587
120322-bin51|PROKKA_MOD_00870	PF01965
120322-bin51|PROKKA_MOD_00872	PF05016
120322-bin51|PROKKA_MOD_00874	PF01985
120322-bin51|PROKKA_MOD_00875	PF01966
120322-bin51|PROKKA_MOD_00876	PF06831
120322-bin51|PROKKA_MOD_00879	PF00575
120322-bin51|PROKKA_MOD_00880	PF10052
120322-bin51|PROKKA_MOD_00881	PF00817
120322-bin51|PROKKA_MOD_00882	PF11799
120322-bin51|PROKKA_MOD_00883	PF05258
120322-bin51|PROKKA_MOD_00884	PF00303
120322-bin51|PROKKA_MOD_00885	PF00186
120322-bin51|PROKKA_MOD_00886	PF05656
120322-bin51|PROKKA_MOD_00887	PF13365
120322-bin51|PROKKA_MOD_00889	PF02630
120322-bin51|PROKKA_MOD_00890	PF00091
120322-bin51|PROKKA_MOD_00891	PF14450
120322-bin51|PROKKA_MOD_00892	PF08478
120322-bin51|PROKKA_MOD_00893	PF07478
120322-bin51|PROKKA_MOD_00894	PF02873
120322-bin51|PROKKA_MOD_00895	PF04101
120322-bin51|PROKKA_MOD_00896	PF01098
120322-bin51|PROKKA_MOD_00897	PF01476
120322-bin51|PROKKA_MOD_00898	PF02769
120322-bin51|PROKKA_MOD_00900	PF01408
120322-bin51|PROKKA_MOD_00901	PF03721
120322-bin51|PROKKA_MOD_00902	PF12241
120322-bin51|PROKKA_MOD_00905	PF00120
120322-bin51|PROKKA_MOD_00907	PF13672
120322-bin51|PROKKA_MOD_00908	PF00873
120322-bin51|PROKKA_MOD_00909	PF13437
120322-bin51|PROKKA_MOD_00913	PF00152
120322-bin51|PROKKA_MOD_00915	PF04306
120322-bin51|PROKKA_MOD_00916	PF00122
120322-bin51|PROKKA_MOD_00918	PF04337
120322-bin51|PROKKA_MOD_00919	PF00950
120322-bin51|PROKKA_MOD_00920	PF00950
120322-bin51|PROKKA_MOD_00921	PF00005
120322-bin51|PROKKA_MOD_00922	PF01297
120322-bin51|PROKKA_MOD_00923	PF00075
120322-bin51|PROKKA_MOD_00924	PF01434
120322-bin51|PROKKA_MOD_00925	PF01171
120322-bin51|PROKKA_MOD_00926	PF07859
120322-bin51|PROKKA_MOD_00927	PF07859
120322-bin51|PROKKA_MOD_00928	PF04326
120322-bin51|PROKKA_MOD_00930	PF02837
120322-bin51|PROKKA_MOD_00931	PF01120
120322-bin51|PROKKA_MOD_00932	PF00884
120322-bin51|PROKKA_MOD_00934	PF03009
120322-bin51|PROKKA_MOD_00935	PF03629
120322-bin51|PROKKA_MOD_00936	PF01120
120322-bin51|PROKKA_MOD_00937	PF08305
120322-bin51|PROKKA_MOD_00941	PF01713
120322-bin51|PROKKA_MOD_00942	PF01797
120322-bin51|PROKKA_MOD_00943	PF02646
120322-bin51|PROKKA_MOD_00944	PF04832
120322-bin51|PROKKA_MOD_00947	PF01327
120322-bin51|PROKKA_MOD_00949	PF09723
120322-bin51|PROKKA_MOD_00950	PF03069
120322-bin51|PROKKA_MOD_00951	PF00005
120322-bin51|PROKKA_MOD_00952	PF00005
120322-bin51|PROKKA_MOD_00953	PF02653
120322-bin51|PROKKA_MOD_00954	PF02653
120322-bin51|PROKKA_MOD_00955	PF13433
120322-bin51|PROKKA_MOD_00956	PF13379
120322-bin51|PROKKA_MOD_00957	PF03466
120322-bin51|PROKKA_MOD_00958	PF01891
120322-bin51|PROKKA_MOD_00959	PF01774
120322-bin51|PROKKA_MOD_00960	PF02492
120322-bin51|PROKKA_MOD_00961	PF01730
120322-bin51|PROKKA_MOD_00964	PF02421
120322-bin51|PROKKA_MOD_00965	PF04023
120322-bin51|PROKKA_MOD_00967	PF00034
120322-bin51|PROKKA_MOD_00969	PF00696
120322-bin51|PROKKA_MOD_00970	PF01765
120322-bin51|PROKKA_MOD_00971	PF00696
120322-bin51|PROKKA_MOD_00972	PF06055
120322-bin51|PROKKA_MOD_00973	PF01467
120322-bin51|PROKKA_MOD_00974	PF02410
120322-bin51|PROKKA_MOD_00976	PF02518
120322-bin51|PROKKA_MOD_00977	PF00849
120322-bin51|PROKKA_MOD_00978	PF01409
120322-bin51|PROKKA_MOD_00980	PF03483
120322-bin51|PROKKA_MOD_00981	PF01168
120322-bin51|PROKKA_MOD_00982	PF03466
120322-bin51|PROKKA_MOD_00983	PF05193
120322-bin51|PROKKA_MOD_00985	PF09055
120322-bin51|PROKKA_MOD_00987	PF02742
120322-bin51|PROKKA_MOD_00991	PF02911
120322-bin51|PROKKA_MOD_00993	PF00459
120322-bin51|PROKKA_MOD_00994	PF00916
120322-bin51|PROKKA_MOD_00998	PF00501
120322-bin51|PROKKA_MOD_00999	PF00480
120322-bin51|PROKKA_MOD_01000	PF01408
120322-bin51|PROKKA_MOD_01001	PF06439
120322-bin51|PROKKA_MOD_01002	PF01566
120322-bin51|PROKKA_MOD_01003	PF01408
120322-bin51|PROKKA_MOD_01004	PF01261
120322-bin51|PROKKA_MOD_01005	PF00884
120322-bin51|PROKKA_MOD_01006	PF12833
120322-bin51|PROKKA_MOD_01007	PF13561
120322-bin51|PROKKA_MOD_01008	PF02614
120322-bin51|PROKKA_MOD_01009	PF02826
120322-bin51|PROKKA_MOD_01010	PF02615
120322-bin51|PROKKA_MOD_01014	PF00474
120322-bin51|PROKKA_MOD_01015	PF13937
120322-bin51|PROKKA_MOD_01016	PF00278
120322-bin51|PROKKA_MOD_01017	PF03883
120322-bin51|PROKKA_MOD_01018	PF09685
120322-bin51|PROKKA_MOD_01020	PF00849
120322-bin51|PROKKA_MOD_01021	PF06574
120322-bin51|PROKKA_MOD_01022	PF01509
120322-bin51|PROKKA_MOD_01023	PF01368
120322-bin51|PROKKA_MOD_01024	PF02033
120322-bin51|PROKKA_MOD_01025	PF00009
120322-bin51|PROKKA_MOD_01026	PF08529
120322-bin51|PROKKA_MOD_01027	PF06508
120322-bin51|PROKKA_MOD_01028	PF01242
120322-bin51|PROKKA_MOD_01029	PF12826
120322-bin51|PROKKA_MOD_01031	PF02452
120322-bin51|PROKKA_MOD_01032	PF00535
120322-bin51|PROKKA_MOD_01035	PF05050
120322-bin51|PROKKA_MOD_01037	PF00535
120322-bin51|PROKKA_MOD_01038	PF04138
120322-bin51|PROKKA_MOD_01039	PF08241
120322-bin51|PROKKA_MOD_01046	PF00113
120322-bin51|PROKKA_MOD_01048	PF00551
120322-bin51|PROKKA_MOD_01049	PF02786
120322-bin51|PROKKA_MOD_01054	PF00884
120322-bin51|PROKKA_MOD_01056	PF03193
120322-bin51|PROKKA_MOD_01059	PF00155
120322-bin51|PROKKA_MOD_01060	PF13382
120322-bin51|PROKKA_MOD_01066	PF13377
120322-bin51|PROKKA_MOD_01070	PF02041
120322-bin51|PROKKA_MOD_01073	PF13279
120322-bin51|PROKKA_MOD_01074	PF01593
120322-bin51|PROKKA_MOD_01075	PF13030
120322-bin51|PROKKA_MOD_01076	PF08448
120322-bin51|PROKKA_MOD_01079	PF01187
120322-bin51|PROKKA_MOD_01081	PF02606
120322-bin51|PROKKA_MOD_01082	PF01131
120322-bin51|PROKKA_MOD_01085	PF01245
120322-bin51|PROKKA_MOD_01086	PF01746
120322-bin51|PROKKA_MOD_01087	PF00886
120322-bin51|PROKKA_MOD_01089	PF00111
120322-bin51|PROKKA_MOD_01090	PF13277
120322-bin51|PROKKA_MOD_01091	PF02776
120322-bin51|PROKKA_MOD_01092	PF05496
120322-bin51|PROKKA_MOD_01093	PF00588
120322-bin51|PROKKA_MOD_01094	PF00171
120322-bin51|PROKKA_MOD_01095	PF01467
120322-bin51|PROKKA_MOD_01096	PF00579
120322-bin51|PROKKA_MOD_01097	PF00578
120322-bin51|PROKKA_MOD_01100	PF07228
120322-bin51|PROKKA_MOD_01101	PF06434
120322-bin51|PROKKA_MOD_01102	PF06723
120322-bin51|PROKKA_MOD_01103	PF04085
120322-bin51|PROKKA_MOD_01105	PF03717
120322-bin51|PROKKA_MOD_01106	PF00675
120322-bin51|PROKKA_MOD_01109	PF09721
120322-bin51|PROKKA_MOD_01110	PF01230
120322-bin51|PROKKA_MOD_01111	PF02562
120322-bin51|PROKKA_MOD_01113	PF02130
120322-bin51|PROKKA_MOD_01114	PF00487
120322-bin51|PROKKA_MOD_01115	PF07724
120322-bin51|PROKKA_MOD_01116	PF00574
120322-bin51|PROKKA_MOD_01117	PF05697
120322-bin51|PROKKA_MOD_01119	PF13279
120322-bin51|PROKKA_MOD_01121	PF02657
120322-bin51|PROKKA_MOD_01122	PF01026
120322-bin51|PROKKA_MOD_01124	PF04333
120322-bin51|PROKKA_MOD_01125	PF05494
120322-bin51|PROKKA_MOD_01126	PF02470
120322-bin51|PROKKA_MOD_01127	PF00005
120322-bin51|PROKKA_MOD_01128	PF02405
120322-bin51|PROKKA_MOD_01129	PF01272
120322-bin51|PROKKA_MOD_01130	PF01189
120322-bin51|PROKKA_MOD_01132	PF02878
120322-bin51|PROKKA_MOD_01133	PF00591
120322-bin51|PROKKA_MOD_01134	PF02673
120322-bin51|PROKKA_MOD_01135	PF08482
120322-bin51|PROKKA_MOD_01136	PF09411
120322-bin51|PROKKA_MOD_01137	PF04413
120322-bin51|PROKKA_MOD_01138	PF00437
120322-bin51|PROKKA_MOD_01139	PF00072
120322-bin51|PROKKA_MOD_01140	PF00072
120322-bin51|PROKKA_MOD_01142	PF00109
120322-bin51|PROKKA_MOD_01143	PF00550
120322-bin51|PROKKA_MOD_01144	PF00106
120322-bin51|PROKKA_MOD_01145	PF00849
120322-bin51|PROKKA_MOD_01147	PF02882
120322-bin51|PROKKA_MOD_01148	PF06271
120322-bin51|PROKKA_MOD_01149	PF00072
120322-bin51|PROKKA_MOD_01150	PF14748
120322-bin51|PROKKA_MOD_01151	PF04102
120322-bin51|PROKKA_MOD_01155	PF03629
120322-bin51|PROKKA_MOD_01156	PF00884
120322-bin51|PROKKA_MOD_01157	PF13419
120322-bin51|PROKKA_MOD_01158	PF07748
120322-bin51|PROKKA_MOD_01160	PF00884
120322-bin51|PROKKA_MOD_01161	PF02626
120322-bin51|PROKKA_MOD_01162	PF01370
120322-bin51|PROKKA_MOD_01163	PF01370
120322-bin51|PROKKA_MOD_01164	PF13377
120322-bin51|PROKKA_MOD_01165	PF00762
120322-bin51|PROKKA_MOD_01166	PF01578
120322-bin51|PROKKA_MOD_01167	PF05201
120322-bin51|PROKKA_MOD_01169	PF02518
120322-bin51|PROKKA_MOD_01170	PF05635
120322-bin51|PROKKA_MOD_01171	PF04127
120322-bin51|PROKKA_MOD_01173	PF00285
120322-bin51|PROKKA_MOD_01174	PF00117
120322-bin51|PROKKA_MOD_01175	PF00475
120322-bin51|PROKKA_MOD_01176	PF00155
120322-bin51|PROKKA_MOD_01180	PF00072
120322-bin51|PROKKA_MOD_01181	PF13635
120322-bin51|PROKKA_MOD_01182	PF00884
120322-bin51|PROKKA_MOD_01183	PF01120
120322-bin51|PROKKA_MOD_01184	PF01120
120322-bin51|PROKKA_MOD_01185	PF04616
120322-bin51|PROKKA_MOD_01186	PF00728
120322-bin51|PROKKA_MOD_01189	PF05592
120322-bin51|PROKKA_MOD_01190	PF13229
120322-bin51|PROKKA_MOD_01191	PF00884
120322-bin51|PROKKA_MOD_01192	PF14885
120322-bin51|PROKKA_MOD_01194	PF07804
120322-bin51|PROKKA_MOD_01196	PF00083
120322-bin51|PROKKA_MOD_01198	PF13544
120322-bin51|PROKKA_MOD_01199	PF00581
120322-bin51|PROKKA_MOD_01200	PF00270
120322-bin51|PROKKA_MOD_01201	PF01507
120322-bin51|PROKKA_MOD_01203	PF01255
120322-bin51|PROKKA_MOD_01204	PF01148
120322-bin51|PROKKA_MOD_01205	PF08436
120322-bin51|PROKKA_MOD_01206	PF02163
120322-bin51|PROKKA_MOD_01207	PF13366
120322-bin51|PROKKA_MOD_01208	PF04551
120322-bin51|PROKKA_MOD_01209	PF00149
120322-bin51|PROKKA_MOD_01210	PF00534
120322-bin51|PROKKA_MOD_01213	PF03960
120322-bin51|PROKKA_MOD_01214	PF01136
120322-bin51|PROKKA_MOD_01215	PF13366
120322-bin51|PROKKA_MOD_01216	PF00730
120322-bin51|PROKKA_MOD_01217	PF01351
120322-bin51|PROKKA_MOD_01218	PF00141
120322-bin51|PROKKA_MOD_01219	PF03160
120322-bin51|PROKKA_MOD_01220	PF01351
120322-bin51|PROKKA_MOD_01221	PF00196
120322-bin51|PROKKA_MOD_01224	PF00884
120322-bin51|PROKKA_MOD_01225	PF00884
120322-bin51|PROKKA_MOD_01226	PF00884
120322-bin51|PROKKA_MOD_01227	PF10566
120322-bin51|PROKKA_MOD_01229	PF07394
120322-bin51|PROKKA_MOD_01230	PF07583
120322-bin51|PROKKA_MOD_01231	PF02629
120322-bin51|PROKKA_MOD_01232	PF08442
120322-bin51|PROKKA_MOD_01233	PF01207
120322-bin51|PROKKA_MOD_01234	PF02577
120322-bin51|PROKKA_MOD_01235	PF01202
120322-bin51|PROKKA_MOD_01236	PF01408
120322-bin51|PROKKA_MOD_01237	PF02684
120322-bin51|PROKKA_MOD_01239	PF01743
120322-bin51|PROKKA_MOD_01241	PF03372
120322-bin51|PROKKA_MOD_01242	PF00586
120322-bin51|PROKKA_MOD_01243	PF02367
120322-bin51|PROKKA_MOD_01244	PF01841
120322-bin51|PROKKA_MOD_01245	PF01882
120322-bin51|PROKKA_MOD_01246	PF07726
120322-bin51|PROKKA_MOD_01247	PF00072
120322-bin51|PROKKA_MOD_01248	PF08334
120322-bin51|PROKKA_MOD_01252	PF03934
120322-bin51|PROKKA_MOD_01256	PF12833
120322-bin51|PROKKA_MOD_01258	PF01408
120322-bin51|PROKKA_MOD_01259	PF12796
120322-bin51|PROKKA_MOD_01260	PF06439
120322-bin51|PROKKA_MOD_01261	PF01261
120322-bin51|PROKKA_MOD_01262	PF01408
120322-bin51|PROKKA_MOD_01263	PF13646
120322-bin51|PROKKA_MOD_01264	PF02416
120322-bin51|PROKKA_MOD_01265	PF06283
120322-bin51|PROKKA_MOD_01267	PF01590
120322-bin51|PROKKA_MOD_01269	PF00216
120322-bin51|PROKKA_MOD_01270	PF07724
120322-bin51|PROKKA_MOD_01271	PF01209
120322-bin51|PROKKA_MOD_01273	PF00308
120322-bin51|PROKKA_MOD_01275	PF07475
120322-bin51|PROKKA_MOD_01276	PF00005
120322-bin51|PROKKA_MOD_01278	PF00152
120322-bin51|PROKKA_MOD_01283	PF00056
120322-bin51|PROKKA_MOD_01284	PF00793
120322-bin51|PROKKA_MOD_01285	PF01571
120322-bin51|PROKKA_MOD_01287	PF00216
120322-bin51|PROKKA_MOD_01288	PF00330
120322-bin51|PROKKA_MOD_01289	PF00694
120322-bin51|PROKKA_MOD_01291	PF02472
120322-bin51|PROKKA_MOD_01292	PF13580
120322-bin51|PROKKA_MOD_01293	PF03547
120322-bin51|PROKKA_MOD_01294	PF00291
120322-bin51|PROKKA_MOD_01295	PF00884
120322-bin51|PROKKA_MOD_01296	PF00677
120322-bin51|PROKKA_MOD_01297	PF01758
120322-bin51|PROKKA_MOD_01298	PF01451
120322-bin51|PROKKA_MOD_01299	PF03773
120322-bin51|PROKKA_MOD_01301	PF01022
120322-bin51|PROKKA_MOD_01304	PF13286
120322-bin51|PROKKA_MOD_01306	PF13450
120322-bin51|PROKKA_MOD_01307	PF00999
120322-bin51|PROKKA_MOD_01309	PF11898
120322-bin51|PROKKA_MOD_01312	PF02636
120322-bin51|PROKKA_MOD_01313	PF03572
120322-bin51|PROKKA_MOD_01314	PF00814
120322-bin51|PROKKA_MOD_01317	PF05015
120322-bin51|PROKKA_MOD_01321	PF13720
120322-bin51|PROKKA_MOD_01322	PF04166
120322-bin51|PROKKA_MOD_01323	PF01521
120322-bin51|PROKKA_MOD_01324	PF05198
120322-bin51|PROKKA_MOD_01325	PF01520
120322-bin51|PROKKA_MOD_01327	PF01583
120322-bin51|PROKKA_MOD_01328	PF01507
120322-bin51|PROKKA_MOD_01329	PF00009
120322-bin51|PROKKA_MOD_01331	PF03435
120322-bin51|PROKKA_MOD_01333	PF02779
120322-bin51|PROKKA_MOD_01334	PF12849
120322-bin51|PROKKA_MOD_01335	PF00158
120322-bin51|PROKKA_MOD_01336	PF07726
120322-bin51|PROKKA_MOD_01337	PF01882
120322-bin51|PROKKA_MOD_01339	PF13519
120322-bin51|PROKKA_MOD_01340	PF13519
120322-bin51|PROKKA_MOD_01341	PF13584
120322-bin51|PROKKA_MOD_01342	PF00005
120322-bin51|PROKKA_MOD_01343	PF13189
120322-bin51|PROKKA_MOD_01344	PF03486
120322-bin51|PROKKA_MOD_01345	PF01253
120322-bin51|PROKKA_MOD_01347	PF02779
120322-bin51|PROKKA_MOD_01348	PF00198
120322-bin51|PROKKA_MOD_01349	PF07992
120322-bin51|PROKKA_MOD_01353	PF13519
120322-bin51|PROKKA_MOD_01354	PF13519
120322-bin51|PROKKA_MOD_01356	PF01882
120322-bin51|PROKKA_MOD_01357	PF13366
120322-bin51|PROKKA_MOD_01358	PF07726
120322-bin51|PROKKA_MOD_01359	PF07631
120322-bin51|PROKKA_MOD_01360	PF07586
120322-bin51|PROKKA_MOD_01363	PF00625
120322-bin51|PROKKA_MOD_01365	PF13419
120322-bin51|PROKKA_MOD_01366	PF01963
120322-bin51|PROKKA_MOD_01367	PF14542
120322-bin51|PROKKA_MOD_01368	PF00535
120322-bin51|PROKKA_MOD_01370	PF00198
120322-bin51|PROKKA_MOD_01371	PF02779
120322-bin51|PROKKA_MOD_01372	PF00676
120322-bin51|PROKKA_MOD_01374	PF13561
120322-bin51|PROKKA_MOD_01375	PF03441
120322-bin51|PROKKA_MOD_01377	PF13450
120322-bin51|PROKKA_MOD_01378	PF13502
120322-bin51|PROKKA_MOD_01379	PF14238
120322-bin51|PROKKA_MOD_01380	PF09822
120322-bin51|PROKKA_MOD_01381	PF12679
120322-bin51|PROKKA_MOD_01382	PF00005
120322-bin51|PROKKA_MOD_01383	PF01612
120322-bin51|PROKKA_MOD_01384	PF01300
120322-bin51|PROKKA_MOD_01385	PF01084
120322-bin51|PROKKA_MOD_01386	PF00270
120322-bin51|PROKKA_MOD_01389	PF13401
120322-bin51|PROKKA_MOD_01390	PF04977
120322-bin51|PROKKA_MOD_01391	PF01704
120322-bin51|PROKKA_MOD_01392	PF02878
120322-bin51|PROKKA_MOD_01393	PF01797
120322-bin51|PROKKA_MOD_01394	PF00881
120322-bin51|PROKKA_MOD_01395	PF00875
120322-bin51|PROKKA_MOD_01396	PF08501
120322-bin51|PROKKA_MOD_01397	PF06750
120322-bin51|PROKKA_MOD_01399	PF00654
120322-bin51|PROKKA_MOD_01401	PF08238
120322-bin51|PROKKA_MOD_01402	PF01138
120322-bin51|PROKKA_MOD_01404	PF00312
120322-bin51|PROKKA_MOD_01406	PF00278
120322-bin51|PROKKA_MOD_01408	PF02518
120322-bin51|PROKKA_MOD_01409	PF02195
120322-bin51|PROKKA_MOD_01410	PF01476
120322-bin51|PROKKA_MOD_01411	PF01790
120322-bin51|PROKKA_MOD_01412	PF00582
120322-bin51|PROKKA_MOD_01413	PF00483
120322-bin51|PROKKA_MOD_01414	PF01380
120322-bin51|PROKKA_MOD_01415	PF02245
120322-bin51|PROKKA_MOD_01416	PF02580
120322-bin51|PROKKA_MOD_01417	PF04452
120322-bin51|PROKKA_MOD_01419	PF01632
120322-bin51|PROKKA_MOD_01420	PF00453
120322-bin51|PROKKA_MOD_01421	PF00574
120322-bin51|PROKKA_MOD_01422	PF02502
120322-bin51|PROKKA_MOD_01424	PF00471
120322-bin51|PROKKA_MOD_01426	PF10609
120322-bin51|PROKKA_MOD_01427	PF07676
120322-bin51|PROKKA_MOD_01428	PF00378
120322-bin51|PROKKA_MOD_01429	PF02222
120322-bin51|PROKKA_MOD_01430	PF04011
120322-bin51|PROKKA_MOD_01431	PF01435
120322-bin51|PROKKA_MOD_01433	PF06439
120322-bin51|PROKKA_MOD_01434	PF01408
120322-bin51|PROKKA_MOD_01439	PF04851
120322-bin51|PROKKA_MOD_01440	PF03746
120322-bin51|PROKKA_MOD_01441	PF02776
120322-bin51|PROKKA_MOD_01443	PF01120
120322-bin51|PROKKA_MOD_01444	PF13229
120322-bin51|PROKKA_MOD_01446	PF00884
120322-bin51|PROKKA_MOD_01447	PF00884
120322-bin51|PROKKA_MOD_01449	PF00884
120322-bin51|PROKKA_MOD_01451	PF02472
120322-bin51|PROKKA_MOD_01452	PF02472
120322-bin51|PROKKA_MOD_01453	PF01618
120322-bin51|PROKKA_MOD_01462	PF02472
120322-bin51|PROKKA_MOD_01463	PF02472
120322-bin51|PROKKA_MOD_01466	PF00474
120322-bin51|PROKKA_MOD_01467	PF00884
120322-bin51|PROKKA_MOD_01468	PF00884
120322-bin51|PROKKA_MOD_01469	PF12706
120322-bin51|PROKKA_MOD_01470	PF00251
120322-bin51|PROKKA_MOD_01471	PF00884
120322-bin51|PROKKA_MOD_01473	PF10142
120322-bin51|PROKKA_MOD_01474	PF00884
120322-bin51|PROKKA_MOD_01475	PF03629
120322-bin51|PROKKA_MOD_01476	PF00326
120322-bin51|PROKKA_MOD_01478	PF09423
120322-bin51|PROKKA_MOD_01481	PF13646
120322-bin51|PROKKA_MOD_01482	PF12833
120322-bin51|PROKKA_MOD_01483	PF06134
120322-bin51|PROKKA_MOD_01486	PF04055
120322-bin51|PROKKA_MOD_01490	PF00072
120322-bin51|PROKKA_MOD_01493	PF00753
120322-bin51|PROKKA_MOD_01494	PF00072
120322-bin51|PROKKA_MOD_01498	PF04055
120322-bin51|PROKKA_MOD_01500	PF13474
120322-bin51|PROKKA_MOD_01502	PF02661
120322-bin51|PROKKA_MOD_01503	PF00270
120322-bin51|PROKKA_MOD_01505	PF00588
120322-bin51|PROKKA_MOD_01506	PF11964
120322-bin51|PROKKA_MOD_01510	PF01795
120322-bin51|PROKKA_MOD_01511	PF03825
120322-bin51|PROKKA_MOD_01512	PF00488
120322-bin51|PROKKA_MOD_01513	PF12697
120322-bin51|PROKKA_MOD_01514	PF00348
120322-bin51|PROKKA_MOD_01516	PF07715
120322-bin51|PROKKA_MOD_01517	PF01475
120322-bin51|PROKKA_MOD_01518	PF03203
120322-bin51|PROKKA_MOD_01521	PF00884
120322-bin51|PROKKA_MOD_01522	PF02686
120322-bin51|PROKKA_MOD_01523	PF01425
120322-bin51|PROKKA_MOD_01525	PF02934
120322-bin51|PROKKA_MOD_01526	PF02518
120322-bin51|PROKKA_MOD_01527	PF01258
120322-bin51|PROKKA_MOD_01528	PF01252
120322-bin51|PROKKA_MOD_01529	PF01869
120322-bin51|PROKKA_MOD_01530	PF00293
120322-bin51|PROKKA_MOD_01531	PF00270
120322-bin51|PROKKA_MOD_01533	PF10985
120322-bin51|PROKKA_MOD_01538	PF00149
120322-bin51|PROKKA_MOD_01539	PF00926
120322-bin51|PROKKA_MOD_01540	PF01965
120322-bin51|PROKKA_MOD_01541	PF01783
120322-bin51|PROKKA_MOD_01542	PF02504
120322-bin51|PROKKA_MOD_01543	PF08541
120322-bin51|PROKKA_MOD_01544	PF13525
120322-bin51|PROKKA_MOD_01545	PF04390
120322-bin51|PROKKA_MOD_01547	PF01502
120322-bin51|PROKKA_MOD_01549	PF08242
120322-bin51|PROKKA_MOD_01550	PF12823
120322-bin51|PROKKA_MOD_01551	PF00156
120322-bin51|PROKKA_MOD_01552	PF03739
120322-bin51|PROKKA_MOD_01553	PF00425
120322-bin51|PROKKA_MOD_01554	PF01063
120322-bin51|PROKKA_MOD_01555	PF00809
120322-bin51|PROKKA_MOD_01556	PF02152
120322-bin51|PROKKA_MOD_01557	PF01288
120322-bin51|PROKKA_MOD_01558	PF10262
120322-bin51|PROKKA_MOD_01559	PF03167
120322-bin51|PROKKA_MOD_01560	PF03349
120322-bin51|PROKKA_MOD_01561	PF00809
120322-bin51|PROKKA_MOD_01562	PF00254
120322-bin51|PROKKA_MOD_01563	PF08335
120322-bin51|PROKKA_MOD_01564	PF13185
120322-bin51|PROKKA_MOD_01566	PF00118
120322-bin51|PROKKA_MOD_01567	PF00166
120322-bin51|PROKKA_MOD_01568	PF00012
